STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE,TIME,OBS,DATE,VALUE,DATA_FLAG,UNITS
SHA,D,15,STORAGE,20221018,0,20221018,0,1453576,AF,
SHA,D,15,STORAGE,20221019,0,20221019,0,1450804,AF,
SHA,D,15,STORAGE,20221020,0,20221020,0,1447488,AF,
SHA,D,15,STORAGE,20221021,0,20221021,0,1443619,AF,
SHA,D,15,STORAGE,20221022,0,20221022,0,1439473,AF,
SHA,D,15,STORAGE,20221023,0,20221023,0,1436447,AF,
SHA,D,15,STORAGE,20221024,0,20221024,0,1434388,AF,
SHA,D,15,STORAGE,20221025,0,20221025,0,1431643,AF,
SHA,D,15,STORAGE,20221026,0,20221026,0,1428074,AF,
SHA,D,15,STORAGE,20221027,0,20221027,0,1425192,AF,
SHA,D,15,STORAGE,20221028,0,20221028,0,1423135,AF,
SHA,D,15,STORAGE,20221029,0,20221029,0,1421354,AF,
SHA,D,15,STORAGE,20221030,0,20221030,0,1417653,AF,
SHA,D,15,STORAGE,20221031,0,20221031,0,1414226,AF,
SHA,D,15,STORAGE,20221101,0,20221101,0,1411348,AF,
SHA,D,15,STORAGE,20221102,0,20221102,0,1410393,AF,
SHA,D,15,STORAGE,20221103,0,20221103,0,1409032,AF,
SHA,D,15,STORAGE,20221104,0,20221104,0,1406037,AF,
SHA,D,15,STORAGE,20221105,0,20221105,0,1402634,AF,
SHA,D,15,STORAGE,20221106,0,20221106,0,1400456,AF,
SHA,D,15,STORAGE,20221107,0,20221107,0,1399503,AF,
SHA,D,15,STORAGE,20221108,0,20221108,0,1400728,AF,
SHA,D,15,STORAGE,20221109,0,20221109,0,1401409,AF,
SHA,D,15,STORAGE,20221110,0,20221110,0,1399775,AF,
SHA,D,15,STORAGE,20221111,0,20221111,0,1398278,AF,
SHA,D,15,STORAGE,20221112,0,20221112,0,1397055,AF,
SHA,D,15,STORAGE,20221113,0,20221113,0,1396515,AF,
SHA,D,15,STORAGE,20221114,0,20221114,0,1396515,AF,
SHA,D,15,STORAGE,20221115,0,20221115,0,1396379,AF,
SHA,D,15,STORAGE,20221116,0,20221116,0,1395027,AF,
SHA,D,15,STORAGE,20221117,0,20221117,0,1397597,AF,
SHA,D,15,STORAGE,20221118,0,20221118,0,1396650,AF,
SHA,D,15,STORAGE,20221119,0,20221119,0,1396515,AF,
SHA,D,15,STORAGE,20221120,0,20221120,0,1398822,AF,
SHA,D,15,STORAGE,20221121,0,20221121,0,1399911,AF,
SHA,D,15,STORAGE,20221122,0,20221122,0,1400592,AF,
SHA,D,15,STORAGE,20221123,0,20221123,0,1402498,AF,
SHA,D,15,STORAGE,20221124,0,20221124,0,1403995,AF,
SHA,D,15,STORAGE,20221125,0,20221125,0,1405901,AF,
SHA,D,15,STORAGE,20221126,0,20221126,0,1404676,AF,
SHA,D,15,STORAGE,20221127,0,20221127,0,1403995,AF,
SHA,D,15,STORAGE,20221128,0,20221128,0,1405220,AF,
SHA,D,15,STORAGE,20221129,0,20221129,0,1401953,AF,
SHA,D,15,STORAGE,20221130,0,20221130,0,1398822,AF,
SHA,D,15,STORAGE,20221201,0,20221201,0,1400728,AF,
SHA,D,15,STORAGE,20221202,0,20221202,0,1401409,AF,
SHA,D,15,STORAGE,20221203,0,20221203,0,1406854,AF,
SHA,D,15,STORAGE,20221204,0,20221204,0,1405493,AF,
SHA,D,15,STORAGE,20221205,0,20221205,0,1409440,AF,
SHA,D,15,STORAGE,20221206,0,20221206,0,1409713,AF,
SHA,D,15,STORAGE,20221207,0,20221207,0,1409577,AF,
SHA,D,15,STORAGE,20221208,0,20221208,0,1411759,AF,
SHA,D,15,STORAGE,20221209,0,20221209,0,1412993,AF,
SHA,D,15,STORAGE,20221210,0,20221210,0,1425055,AF,
SHA,D,15,STORAGE,20221211,0,20221211,0,1431780,AF,
SHA,D,15,STORAGE,20221212,0,20221212,0,1435624,AF,
SHA,D,15,STORAGE,20221213,0,20221213,0,1437820,AF,
SHA,D,15,STORAGE,20221214,0,20221214,0,1439335,AF,
SHA,D,15,STORAGE,20221215,0,20221215,0,1437957,AF,
SHA,D,15,STORAGE,20221216,0,20221216,0,1438782,AF,
SHA,D,15,STORAGE,20221217,0,20221217,0,1439059,AF,
SHA,D,15,STORAGE,20221218,0,20221218,0,1437408,AF,
SHA,D,15,STORAGE,20221219,0,20221219,0,1438644,AF,
SHA,D,15,STORAGE,20221220,0,20221220,0,1438231,AF,
SHA,D,15,STORAGE,20221221,0,20221221,0,1440164,AF,
SHA,D,15,STORAGE,20221222,0,20221222,0,1440579,AF,
SHA,D,15,STORAGE,20221223,0,20221223,0,1441131,AF,
SHA,D,15,STORAGE,20221224,0,20221224,0,1441270,AF,
SHA,D,15,STORAGE,20221225,0,20221225,0,1441546,AF,
SHA,D,15,STORAGE,20221226,0,20221226,0,1441684,AF,
SHA,D,15,STORAGE,20221227,0,20221227,0,1461227,AF,
SHA,D,15,STORAGE,20221228,0,20221228,0,1472117,AF,
SHA,D,15,STORAGE,20221229,0,20221229,0,1483482,AF,
SHA,D,15,STORAGE,20221230,0,20221230,0,1503277,AF,
SHA,D,15,STORAGE,20221231,0,20221231,0,1523676,AF,
SHA,D,15,STORAGE,20230101,0,20230101,0,1540233,AF,
SHA,D,15,STORAGE,20230102,0,20230102,0,1546891,AF,
SHA,D,15,STORAGE,20230103,0,20230103,0,1550943,AF,
SHA,D,15,STORAGE,20230104,0,20230104,0,1562012,AF,
SHA,D,15,STORAGE,20230105,0,20230105,0,1605917,AF,
SHA,D,15,STORAGE,20230106,0,20230106,0,1642347,AF,
SHA,D,15,STORAGE,20230107,0,20230107,0,1691675,AF,
SHA,D,15,STORAGE,20230108,0,20230108,0,1768567,AF,
SHA,D,15,STORAGE,20230109,0,20230109,0,1858612,AF,
SHA,D,15,STORAGE,20230110,0,20230110,0,1926867,AF,
SHA,D,15,STORAGE,20230111,0,20230111,0,1995141,AF,
SHA,D,15,STORAGE,20230112,0,20230112,0,2069377,AF,
SHA,D,15,STORAGE,20230113,0,20230113,0,2136768,AF,
SHA,D,15,STORAGE,20230114,0,20230114,0,2235532,AF,
SHA,D,15,STORAGE,20230115,0,20230115,0,2308907,AF,
SHA,D,15,STORAGE,20230116,0,20230116,0,2357517,AF,
SHA,D,15,STORAGE,20230117,0,20230117,0,2392661,AF,
SHA,D,15,STORAGE,20230118,0,20230118,0,2418562,AF,
SHA,D,15,STORAGE,20230119,0,20230119,0,2435776,AF,
SHA,D,15,STORAGE,20230120,0,20230120,0,2450726,AF,
SHA,D,15,STORAGE,20230121,0,20230121,0,2462767,AF,
SHA,D,15,STORAGE,20230122,0,20230122,0,2478612,AF,
SHA,D,15,STORAGE,20230123,0,20230123,0,2492338,AF,
SHA,D,15,STORAGE,20230124,0,20230124,0,2505526,AF,
SHA,D,15,STORAGE,20230125,0,20230125,0,2516738,AF,
SHA,D,15,STORAGE,20230126,0,20230126,0,2526795,AF,
SHA,D,15,STORAGE,20230127,0,20230127,0,2537480,AF,
SHA,D,15,STORAGE,20230128,0,20230128,0,2545814,AF,
SHA,D,15,STORAGE,20230129,0,20230129,0,2555570,AF,
SHA,D,15,STORAGE,20230130,0,20230130,0,2567309,AF,
SHA,D,15,STORAGE,20230131,0,20230131,0,2570345,AF,
SHA,D,15,STORAGE,20230201,0,20230201,0,2573988,AF,
SHA,D,15,STORAGE,20230202,0,20230202,0,2579902,AF,
SHA,D,15,STORAGE,20230203,0,20230203,0,2587469,AF,
SHA,D,15,STORAGE,20230204,0,20230204,0,2593605,AF,
SHA,D,15,STORAGE,20230205,0,20230205,0,2600788,AF,
SHA,D,15,STORAGE,20230206,0,20230206,0,2610247,AF,
SHA,D,15,STORAGE,20230207,0,20230207,0,2617863,AF,
SHA,D,15,STORAGE,20230208,0,20230208,0,2624479,AF,
SHA,D,15,STORAGE,20230209,0,20230209,0,2630476,AF,
SHA,D,15,STORAGE,20230210,0,20230210,0,2638339,AF,
SHA,D,15,STORAGE,20230211,0,20230211,0,2643536,AF,
SHA,D,15,STORAGE,20230212,0,20230212,0,2647278,AF,
SHA,D,15,STORAGE,20230213,0,20230213,0,2653723,AF,
SHA,D,15,STORAGE,20230214,0,20230214,0,2659134,AF,
SHA,D,15,STORAGE,20230215,0,20230215,0,2664151,AF,
SHA,D,15,STORAGE,20230216,0,20230216,0,2668332,AF,
SHA,D,15,STORAGE,20230217,0,20230217,0,2673559,AF,
SHA,D,15,STORAGE,20230218,0,20230218,0,2674813,AF,
SHA,D,15,STORAGE,20230219,0,20230219,0,2676067,AF,
SHA,D,15,STORAGE,20230220,0,20230220,0,2678785,AF,
SHA,D,15,STORAGE,20230221,0,20230221,0,2685300,AF,
SHA,D,15,STORAGE,20230222,0,20230222,0,2688663,AF,
SHA,D,15,STORAGE,20230223,0,20230223,0,2697701,AF,
SHA,D,15,STORAGE,20230224,0,20230224,0,2712481,AF,
SHA,D,15,STORAGE,20230225,0,20230225,0,2720301,AF,
SHA,D,15,STORAGE,20230226,0,20230226,0,2727096,AF,
SHA,D,15,STORAGE,20230227,0,20230227,0,2734108,AF,
SHA,D,15,STORAGE,20230228,0,20230228,0,2747095,AF,
SHA,D,15,STORAGE,20230301,0,20230301,0,2753503,AF,
SHA,D,15,STORAGE,20230302,0,20230302,0,2756708,AF,
SHA,D,15,STORAGE,20230303,0,20230303,0,2759057,AF,
SHA,D,15,STORAGE,20230304,0,20230304,0,2762262,AF,
SHA,D,15,STORAGE,20230305,0,20230305,0,2769127,AF,
SHA,D,15,STORAGE,20230306,0,20230306,0,2779008,AF,
SHA,D,15,STORAGE,20230307,0,20230307,0,2790420,AF,
SHA,D,15,STORAGE,20230308,0,20230308,0,2801433,AF,
SHA,D,15,STORAGE,20230309,0,20230309,0,2819859,AF,
SHA,D,15,STORAGE,20230310,0,20230310,0,2847720,AF,
SHA,D,15,STORAGE,20230311,0,20230311,0,2866109,AF,
SHA,D,15,STORAGE,20230312,0,20230312,0,2884358,AF,
SHA,D,15,STORAGE,20230313,0,20230313,0,2952098,AF,
SHA,D,15,STORAGE,20230314,0,20230314,0,3098049,AF,
SHA,D,15,STORAGE,20230315,0,20230315,0,3192112,AF,
SHA,D,15,STORAGE,20230316,0,20230316,0,3248018,AF,
SHA,D,15,STORAGE,20230317,0,20230317,0,3294640,AF,
SHA,D,15,STORAGE,20230318,0,20230318,0,3339633,AF,
SHA,D,15,STORAGE,20230319,0,20230319,0,3393653,AF,
SHA,D,15,STORAGE,20230320,0,20230320,0,3453242,AF,
SHA,D,15,STORAGE,20230321,0,20230321,0,3500737,AF,
SHA,D,15,STORAGE,20230322,0,20230322,0,3536519,AF,
SHA,D,15,STORAGE,20230323,0,20230323,0,3566458,AF,
SHA,D,15,STORAGE,20230324,0,20230324,0,3595288,AF,
SHA,D,15,STORAGE,20230325,0,20230325,0,3621707,AF,
SHA,D,15,STORAGE,20230326,0,20230326,0,3644125,AF,
SHA,D,15,STORAGE,20230327,0,20230327,0,3665338,AF,
SHA,D,15,STORAGE,20230328,0,20230328,0,3694202,AF,
SHA,D,15,STORAGE,20230329,0,20230329,0,3720336,AF,
SHA,D,15,STORAGE,20230330,0,20230330,0,3745015,AF,
SHA,D,15,STORAGE,20230331,0,20230331,0,3770868,AF,
SHA,D,15,STORAGE,20230401,0,20230401,0,3796296,AF,
SHA,D,15,STORAGE,20230402,0,20230402,0,3821986,AF,
SHA,D,15,STORAGE,20230403,0,20230403,0,3844067,AF,
SHA,D,15,STORAGE,20230404,0,20230404,0,3861165,AF,
SHA,D,15,STORAGE,20230405,0,20230405,0,3878836,AF,
SHA,D,15,STORAGE,20230406,0,20230406,0,3895488,AF,
SHA,D,15,STORAGE,20230407,0,20230407,0,3926774,AF,
SHA,D,15,STORAGE,20230408,0,20230408,0,3961794,AF,
SHA,D,15,STORAGE,20230409,0,20230409,0,3994555,AF,
SHA,D,15,STORAGE,20230410,0,20230410,0,4027222,AF,
SHA,D,15,STORAGE,20230411,0,20230411,0,4060345,AF,
SHA,D,15,STORAGE,20230412,0,20230412,0,4087820,AF,
SHA,D,15,STORAGE,20230413,0,20230413,0,4121856,AF,
SHA,D,15,STORAGE,20230414,0,20230414,0,4151589,AF,
SHA,D,15,STORAGE,20230415,0,20230415,0,4180903,AF,
SHA,D,15,STORAGE,20230416,0,20230416,0,4204107,AF,
SHA,D,15,STORAGE,20230417,0,20230417,0,4224860,AF,
SHA,D,15,STORAGE,20230418,0,20230418,0,4247388,AF,
SHA,D,15,STORAGE,20230419,0,20230419,0,4265690,AF,
SHA,D,15,STORAGE,20230420,0,20230420,0,4285204,AF,
SHA,D,15,STORAGE,20230421,0,20230421,0,4301041,AF,
SHA,D,15,STORAGE,20230422,0,20230422,0,4315741,AF,
SHA,D,15,STORAGE,20230423,0,20230423,0,4332817,AF,
SHA,D,15,STORAGE,20230424,0,20230424,0,4347296,AF,
SHA,D,15,STORAGE,20230425,0,20230425,0,4358293,AF,
SHA,D,15,STORAGE,20230426,0,20230426,0,4367555,AF,
SHA,D,15,STORAGE,20230427,0,20230427,0,4400077,AF,
SHA,D,15,STORAGE,20230428,0,20230428,0,4408233,AF,
SHA,D,15,STORAGE,20230429,0,20230429,0,4418746,AF,
SHA,D,15,STORAGE,20230430,0,20230430,0,4430136,AF,
SHA,D,15,STORAGE,20230501,0,20230501,0,4442441,AF,
SHA,D,15,STORAGE,20230502,0,20230502,0,4448308,AF,
SHA,D,15,STORAGE,20230503,0,20230503,0,4454176,AF,
SHA,D,15,STORAGE,20230504,0,20230504,0,4454176,AF,
SHA,D,15,STORAGE,20230505,0,20230505,0,4455936,AF,
SHA,D,15,STORAGE,20230506,0,20230506,0,4458869,AF,
SHA,D,15,STORAGE,20230507,0,20230507,0,4458283,AF,
SHA,D,15,STORAGE,20230508,0,20230508,0,4457109,AF,
SHA,D,15,STORAGE,20230509,0,20230509,0,4457696,AF,
SHA,D,15,STORAGE,20230510,0,20230510,0,4453295,AF,
SHA,D,15,STORAGE,20230511,0,20230511,0,4452415,AF,
SHA,D,15,STORAGE,20230512,0,20230512,0,4449775,AF,
SHA,D,15,STORAGE,20230513,0,20230513,0,4450362,AF,
SHA,D,15,STORAGE,20230514,0,20230514,0,4450948,AF,
SHA,D,15,STORAGE,20230515,0,20230515,0,4451535,AF,
SHA,D,15,STORAGE,20230516,0,20230516,0,4450068,AF,
SHA,D,15,STORAGE,20230517,0,20230517,0,4452709,AF,
SHA,D,15,STORAGE,20230518,0,20230518,0,4453002,AF,
SHA,D,15,STORAGE,20230519,0,20230519,0,4455936,AF,
SHA,D,15,STORAGE,20230520,0,20230520,0,4454469,AF,
SHA,D,15,STORAGE,20230521,0,20230521,0,4459456,AF,
SHA,D,15,STORAGE,20230522,0,20230522,0,4461510,AF,
SHA,D,15,STORAGE,20230523,0,20230523,0,4461216,AF,
SHA,D,15,STORAGE,20230524,0,20230524,0,4466807,AF,
SHA,D,15,STORAGE,20230525,0,20230525,0,4463270,AF,
SHA,D,15,STORAGE,20230526,0,20230526,0,4462390,AF,
SHA,D,15,STORAGE,20230527,0,20230527,0,4460043,AF,
SHA,D,15,STORAGE,20230528,0,20230528,0,4455642,AF,
SHA,D,15,STORAGE,20230529,0,20230529,0,4455056,AF,
SHA,D,15,STORAGE,20230530,0,20230530,0,4457109,AF,
SHA,D,15,STORAGE,20230531,0,20230531,0,4457696,AF,
SHA,D,15,STORAGE,20230601,0,20230601,0,4456816,AF,
SHA,D,15,STORAGE,20230602,0,20230602,0,4454762,AF,
SHA,D,15,STORAGE,20230603,0,20230603,0,4450068,AF,
SHA,D,15,STORAGE,20230604,0,20230604,0,4446255,AF,
SHA,D,15,STORAGE,20230605,0,20230605,0,4444201,AF,
SHA,D,15,STORAGE,20230606,0,20230606,0,4441561,AF,
SHA,D,15,STORAGE,20230607,0,20230607,0,4437453,AF,
SHA,D,15,STORAGE,20230608,0,20230608,0,4433349,AF,
SHA,D,15,STORAGE,20230609,0,20230609,0,4431889,AF,
SHA,D,15,STORAGE,20230610,0,20230610,0,4430136,AF,
SHA,D,15,STORAGE,20230611,0,20230611,0,4423711,AF,
SHA,D,15,STORAGE,20230612,0,20230612,0,4417578,AF,
SHA,D,15,STORAGE,20230613,0,20230613,0,4412029,AF,
SHA,D,15,STORAGE,20230614,0,20230614,0,4404147,AF,
SHA,D,15,STORAGE,20230615,0,20230615,0,4403565,AF,
SHA,D,15,STORAGE,20230616,0,20230616,0,4399786,AF,
SHA,D,15,STORAGE,20230617,0,20230617,0,4391937,AF,
SHA,D,15,STORAGE,20230618,0,20230618,0,4386705,AF,
SHA,D,15,STORAGE,20230619,0,20230619,0,4376239,AF,
SHA,D,15,STORAGE,20230620,0,20230620,0,4369002,AF,
SHA,D,15,STORAGE,20230621,0,20230621,0,4362635,AF,
SHA,D,15,STORAGE,20230622,0,20230622,0,4356268,AF,
SHA,D,15,STORAGE,20230623,0,20230623,0,4349032,AF,
SHA,D,15,STORAGE,20230624,0,20230624,0,4338030,AF,
SHA,D,15,STORAGE,20230625,0,20230625,0,4327605,AF,
SHA,D,15,STORAGE,20230626,0,20230626,0,4317471,AF,
SHA,D,15,STORAGE,20230627,0,20230627,0,4306806,AF,
SHA,D,15,STORAGE,20230628,0,20230628,0,4297005,AF,
SHA,D,15,STORAGE,20230629,0,20230629,0,4286064,AF,
SHA,D,15,STORAGE,20230630,0,20230630,0,4274586,AF,
SHA,D,15,STORAGE,20230701,0,20230701,0,4262534,AF,
SHA,D,15,STORAGE,20230702,0,20230702,0,4251672,AF,
SHA,D,15,STORAGE,20230703,0,20230703,0,4240535,AF,
SHA,D,15,STORAGE,20230704,0,20230704,0,4228272,AF,
SHA,D,15,STORAGE,20230705,0,20230705,0,4219174,AF,
SHA,D,15,STORAGE,20230706,0,20230706,0,4208371,AF,
SHA,D,15,STORAGE,20230707,0,20230707,0,4197878,AF,
SHA,D,15,STORAGE,20230708,0,20230708,0,4184581,AF,
SHA,D,15,STORAGE,20230709,0,20230709,0,4172708,AF,
SHA,D,15,STORAGE,20230710,0,20230710,0,4159192,AF,
SHA,D,15,STORAGE,20230711,0,20230711,0,4149618,AF,
SHA,D,15,STORAGE,20230712,0,20230712,0,4138954,AF,
SHA,D,15,STORAGE,20230713,0,20230713,0,4124379,AF,
SHA,D,15,STORAGE,20230714,0,20230714,0,4111519,AF,
SHA,D,15,STORAGE,20230715,0,20230715,0,4100918,AF,
SHA,D,15,STORAGE,20230716,0,20230716,0,4090596,AF,
SHA,D,15,STORAGE,20230717,0,20230717,0,4076713,AF,
SHA,D,15,STORAGE,20230718,0,20230718,0,4062832,AF,
SHA,D,15,STORAGE,20230719,0,20230719,0,4049843,AF,
SHA,D,15,STORAGE,20230720,0,20230720,0,4036302,AF,
SHA,D,15,STORAGE,20230721,0,20230721,0,4024196,AF,
SHA,D,15,STORAGE,20230722,0,20230722,0,4010719,AF,
SHA,D,15,STORAGE,20230723,0,20230723,0,3997293,AF,
SHA,D,15,STORAGE,20230724,0,20230724,0,3985248,AF,
SHA,D,15,STORAGE,20230725,0,20230725,0,3971602,AF,
SHA,D,15,STORAGE,20230726,0,20230726,0,3956617,AF,
SHA,D,15,STORAGE,20230727,0,20230727,0,3941688,AF,
SHA,D,15,STORAGE,20230728,0,20230728,0,3929486,AF,
SHA,D,15,STORAGE,20230729,0,20230729,0,3917867,AF,
SHA,D,15,STORAGE,20230730,0,20230730,0,3904375,AF,
SHA,D,15,STORAGE,20230731,0,20230731,0,3889848,AF,
SHA,D,15,STORAGE,20230801,0,20230801,0,3876150,AF,
SHA,D,15,STORAGE,20230802,0,20230802,0,3861966,AF,
SHA,D,15,STORAGE,20230803,0,20230803,0,3848068,AF,
SHA,D,15,STORAGE,20230804,0,20230804,0,3836086,AF,
SHA,D,15,STORAGE,20230805,0,20230805,0,3825977,AF,
SHA,D,15,STORAGE,20230806,0,20230806,0,3814295,AF,
SHA,D,15,STORAGE,20230807,0,20230807,0,3801325,AF,
SHA,D,15,STORAGE,20230808,0,20230808,0,3784378,AF,
SHA,D,15,STORAGE,20230809,0,20230809,0,3770074,AF,
SHA,D,15,STORAGE,20230810,0,20230810,0,3758984,AF,
SHA,D,15,STORAGE,20230811,0,20230811,0,3747387,AF,
SHA,D,15,STORAGE,20230812,0,20230812,0,3736072,AF,
SHA,D,15,STORAGE,20230813,0,20230813,0,3722696,AF,
SHA,D,15,STORAGE,20230814,0,20230814,0,3710646,AF,
SHA,D,15,STORAGE,20230815,0,20230815,0,3696812,AF,
SHA,D,15,STORAGE,20230816,0,20230816,0,3685597,AF,
SHA,D,15,STORAGE,20230817,0,20230817,0,3674169,AF,
SHA,D,15,STORAGE,20230818,0,20230818,0,3662741,AF,
SHA,D,15,STORAGE,20230819,0,20230819,0,3652913,AF,
SHA,D,15,STORAGE,20230820,0,20230820,0,3640507,AF,
SHA,D,15,STORAGE,20230821,0,20230821,0,3630195,AF,
SHA,D,15,STORAGE,20230822,0,20230822,0,3619135,AF,
SHA,D,15,STORAGE,20230823,0,20230823,0,3611161,AF,
SHA,D,15,STORAGE,20230824,0,20230824,0,3603989,AF,
SHA,D,15,STORAGE,20230825,0,20230825,0,3594776,AF,
SHA,D,15,STORAGE,20230826,0,20230826,0,3584028,AF,
SHA,D,15,STORAGE,20230827,0,20230827,0,3574352,AF,
SHA,D,15,STORAGE,20230828,0,20230828,0,3560855,AF,
SHA,D,15,STORAGE,20230829,0,20230829,0,3549442,AF,
SHA,D,15,STORAGE,20230830,0,20230830,0,3540320,AF,
SHA,D,15,STORAGE,20230831,0,20230831,0,3530957,AF,
SHA,D,15,STORAGE,20230901,0,20230901,0,3528435,AF,
SHA,D,15,STORAGE,20230902,0,20230902,0,3520115,AF,
SHA,D,15,STORAGE,20230903,0,20230903,0,3511290,AF,
SHA,D,15,STORAGE,20230904,0,20230904,0,3501489,AF,
SHA,D,15,STORAGE,20230905,0,20230905,0,3494213,AF,
SHA,D,15,STORAGE,20230906,0,20230906,0,3487188,AF,
SHA,D,15,STORAGE,20230907,0,20230907,0,3479678,AF,
SHA,D,15,STORAGE,20230908,0,20230908,0,3467446,AF,
SHA,D,15,STORAGE,20230909,0,20230909,0,3457465,AF,
SHA,D,15,STORAGE,20230910,0,20230910,0,3450510,AF,
SHA,D,15,STORAGE,20230911,0,20230911,0,3443307,AF,
SHA,D,15,STORAGE,20230912,0,20230912,0,3436352,AF,
SHA,D,15,STORAGE,20230913,0,20230913,0,3429416,AF,
SHA,D,15,STORAGE,20230914,0,20230914,0,3422990,AF,
SHA,D,15,STORAGE,20230915,0,20230915,0,3416811,AF,
SHA,D,15,STORAGE,20230916,0,20230916,0,3408655,AF,
SHA,D,15,STORAGE,20230917,0,20230917,0,3399556,AF,
SHA,D,15,STORAGE,20230918,0,20230918,0,3393407,AF,
SHA,D,15,STORAGE,20230919,0,20230919,0,3387013,AF,
SHA,D,15,STORAGE,20230920,0,20230920,0,3379658,AF,
SHA,D,15,STORAGE,20230921,0,20230921,0,3375009,AF,
SHA,D,15,STORAGE,20230922,0,20230922,0,3369871,AF,
SHA,D,15,STORAGE,20230923,0,20230923,0,3363999,AF,
SHA,D,15,STORAGE,20230924,0,20230924,0,3357891,AF,
SHA,D,15,STORAGE,20230925,0,20230925,0,3352535,AF,
SHA,D,15,STORAGE,20230926,0,20230926,0,3348397,AF,
SHA,D,15,STORAGE,20230927,0,20230927,0,3343771,AF,
SHA,D,15,STORAGE,20230928,0,20230928,0,3338172,AF,
SHA,D,15,STORAGE,20230929,0,20230929,0,3336225,AF,
SHA,D,15,STORAGE,20230930,0,20230930,0,3332344,AF,
SHA,D,15,STORAGE,20231001,0,20231001,0,3324835,AF,
SHA,D,15,STORAGE,20231002,0,20231002,0,3318294,AF,
SHA,D,15,STORAGE,20231003,0,20231003,0,3312480,AF,
SHA,D,15,STORAGE,20231004,0,20231004,0,3307653,AF,
SHA,D,15,STORAGE,20231005,0,20231005,0,3303557,AF,
SHA,D,15,STORAGE,20231006,0,20231006,0,3296327,AF,
SHA,D,15,STORAGE,20231007,0,20231007,0,3292713,AF,
SHA,D,15,STORAGE,20231008,0,20231008,0,3283800,AF,
SHA,D,15,STORAGE,20231009,0,20231009,0,3277302,AF,
SHA,D,15,STORAGE,20231010,0,20231010,0,3274173,AF,
SHA,D,15,STORAGE,20231011,0,20231011,0,3268157,AF,
SHA,D,15,STORAGE,20231012,0,20231012,0,3261425,AF,
SHA,D,15,STORAGE,20231013,0,20231013,0,3255201,AF,
SHA,D,15,STORAGE,20231014,0,20231014,0,3249215,AF,
SHA,D,15,STORAGE,20231015,0,20231015,0,3242751,AF,
SHA,D,15,STORAGE,20231016,0,20231016,0,3237729,AF,
SHA,D,15,STORAGE,20231017,0,20231017,0,3231058,AF,
SHA,D,15,STORAGE,20231018,0,20231018,0,3224150,AF,
SHA,D,15,STORAGE,20231019,0,20231019,0,3216765,AF,
SHA,D,15,STORAGE,20231020,0,20231020,0,3212017,AF,
SHA,D,15,STORAGE,20231021,0,20231021,0,3206566,AF,
SHA,D,15,STORAGE,20231022,0,20231022,0,3201116,AF,
SHA,D,15,STORAGE,20231023,0,20231023,0,3194955,AF,
SHA,D,15,STORAGE,20231024,0,20231024,0,3189750,AF,
SHA,D,15,STORAGE,20231025,0,20231025,0,3186449,AF,
SHA,D,15,STORAGE,20231026,0,20231026,0,3179611,AF,
SHA,D,15,STORAGE,20231027,0,20231027,0,3173951,AF,
SHA,D,15,STORAGE,20231028,0,20231028,0,3166647,AF,
SHA,D,15,STORAGE,20231029,0,20231029,0,3158673,AF,
SHA,D,15,STORAGE,20231030,0,20231030,0,3152340,AF,
SHA,D,15,STORAGE,20231031,0,20231031,0,3146476,AF,
SHA,D,15,STORAGE,20231101,0,20231101,0,3140865,AF,
SHA,D,15,STORAGE,20231102,0,20231102,0,3136664,AF,
SHA,D,15,STORAGE,20231103,0,20231103,0,3135498,AF,
SHA,D,15,STORAGE,20231104,0,20231104,0,3132698,AF,
SHA,D,15,STORAGE,20231105,0,20231105,0,3130364,AF,
SHA,D,15,STORAGE,20231106,0,20231106,0,3131764,AF,
SHA,D,15,STORAGE,20231107,0,20231107,0,3129897,AF,
SHA,D,15,STORAGE,20231108,0,20231108,0,3125464,AF,
SHA,D,15,STORAGE,20231109,0,20231109,0,3124530,AF,
SHA,D,15,STORAGE,20231110,0,20231110,0,3121963,AF,
SHA,D,15,STORAGE,20231111,0,20231111,0,3119405,AF,
SHA,D,15,STORAGE,20231112,0,20231112,0,3115459,AF,
SHA,D,15,STORAGE,20231113,0,20231113,0,3111745,AF,
SHA,D,15,STORAGE,20231114,0,20231114,0,3111745,AF,
SHA,D,15,STORAGE,20231115,0,20231115,0,3108263,AF,
SHA,D,15,STORAGE,20231116,0,20231116,0,3106174,AF,
SHA,D,15,STORAGE,20231117,0,20231117,0,3102924,AF,
SHA,D,15,STORAGE,20231118,0,20231118,0,3109424,AF,
SHA,D,15,STORAGE,20231119,0,20231119,0,3107334,AF,
SHA,D,15,STORAGE,20231120,0,20231120,0,3106638,AF,
SHA,D,15,STORAGE,20231121,0,20231122,0,3104061,AF,
SHA,D,15,STORAGE,20231122,0,20231123,0,3102761,AF,
SHA,D,15,STORAGE,20231123,0,20231124,0,3098514,AF,
SHA,D,15,STORAGE,20231124,0,20231124,0,3095277,AF,
SHA,D,15,STORAGE,20231125,0,20231125,0,3089503,AF,
SHA,D,15,STORAGE,20231126,0,20231126,0,3084884,AF,
SHA,D,15,STORAGE,20231127,0,20231127,0,3083037,AF,
SHA,D,15,STORAGE,20231128,0,20231128,0,3078418,AF,
SHA,D,15,STORAGE,20231129,0,20231129,0,3077494,AF,
SHA,D,15,STORAGE,20231130,0,20231130,0,3074723,AF,
